id,user_id,exercise_id,interaction_type,duration_actual_minutes,glucose_delta_after,burnout_score_at_time,context_sleep_score,context_steps_today
623b3fca-6f66-4866-9983-045ba360b2ef,user_052,ex021,completed,5,-17.1,3,0.64,5400
461d7816-0a3b-4427-837b-03b5de7703c0,user_052,ex005,completed,10,-14.3,3,0.64,5400
70a35c92-078b-45c9-aa38-ce05393e925b,user_053,ex018,completed,15,-22.9,7,0.52,3850
90adc09c-1e93-499c-8cd3-0270b34c3ec3,user_053,ex021,completed,5,-26.4,7,0.52,3850
9bd86a81-bb67-47f5-89d3-9e5b0cc7a7ee,user_053,ex018,completed,15,-21.9,7,0.52,3850
a76ff9f2-1855-4483-bfe9-5c13fac5d764,user_053,ex022,completed,4,-1.0,7,0.52,3850
dd70526d-a1f0-4005-a6c2-c3d72ab7e22e,user_053,ex016,modified,2,-2.1,7,0.52,3850
683324ae-10e4-4476-9ee5-f776a4754a63,user_053,ex014,completed,5,-6.9,7,0.52,3850
2ea784e5-01be-48df-88b1-9b6cb0034c11,user_053,ex021,modified,3,-8.3,7,0.52,3850
b2ddab3c-3727-484d-86e5-97e0b2c16460,user_053,ex002,skipped,0,0.0,7,0.52,3850
12be28f6-9f14-41bc-b42c-144747b97883,user_053,ex014,completed,5,-5.0,7,0.52,3850
1d782e4e-f890-46a5-8876-72aaed508570,user_053,ex019,modified,2,-14.3,7,0.52,3850
3c96669e-c078-488c-a427-b16a3e914cad,user_053,ex015,completed,5,-6.6,7,0.52,3850
da462232-c2c7-4837-860f-451993f35218,user_053,ex005,completed,10,-7.9,7,0.52,3850
bc273d36-bba8-4568-ab56-b274e61f3d47,user_053,ex026,completed,3,-13.9,7,0.52,3850
283fd7d9-74a7-4d64-9418-f92cfe78fa4b,user_053,ex006,skipped,0,0.0,7,0.52,3850
7981d9b6-a4c0-467b-96f3-02582b18e7a2,user_053,ex001,modified,1,-10.0,7,0.52,3850
f708c9b5-1c2b-49c2-ab63-25f748cfdd4e,user_053,ex025,completed,5,-10.8,7,0.52,3850
29ff2826-b047-41bb-bee5-3456fcebf5a3,user_053,ex017,completed,5,-26.5,7,0.52,3850
178b13c8-3cda-46dc-80e5-ea81917912c4,user_053,ex015,skipped,0,0.0,7,0.52,3850
6e52a6c7-d285-490b-88c0-92d34c0aaa34,user_054,ex004,skipped,0,0.0,4,0.62,4300
3a835fdb-14ac-4c36-b82d-b32ecf3634a1,user_054,ex022,skipped,0,0.0,4,0.62,4300
7bd6bc59-4160-489f-87b2-8a32eb3ced92,user_054,ex009,completed,5,-17.4,4,0.62,4300
3fd9ed08-b23c-4767-a1dc-c16bfa9f57e7,user_054,ex021,completed,5,-21.8,4,0.62,4300
f18b02b0-bcbe-44d1-a1a9-94def8d96bc4,user_054,ex013,completed,5,-13.8,4,0.62,4300
45d04341-6cc3-4f5e-a91b-e51ba34d3aa4,user_054,ex014,completed,5,-5.1,4,0.62,4300
031b1f67-ffc4-417f-9560-481378f28d6c,user_054,ex025,completed,5,-15.0,4,0.62,4300
86e51364-2e16-45c9-b21e-98c05e7f32cb,user_054,ex030,skipped,0,0.0,4,0.62,4300
f1d6c7d2-3375-4b7e-a7d6-6118b189ae54,user_054,ex002,completed,10,-24.6,4,0.62,4300
4301964a-fa16-4cd1-afd8-451df60ab8f5,user_054,ex023,skipped,0,0.0,4,0.62,4300
1a80abb5-761f-48d0-add1-8b07a7667348,user_054,ex013,completed,5,-9.0,4,0.62,4300
d476980e-f1c4-46bd-96a7-489602fa5d2c,user_054,ex024,completed,2,-20.8,4,0.62,4300
07c213c7-2ad5-474a-8c9b-b86c20b05bf3,user_054,ex025,modified,2,-3.6,4,0.62,4300
f4309277-678b-4349-a9fb-71c64d53046e,user_054,ex029,completed,2,-26.8,4,0.62,4300
a78fa69d-97e9-4d5d-a7b5-31d528bbde9c,user_054,ex019,completed,5,-15.2,4,0.62,4300
21bda667-f115-4d10-97c5-05c455545e5a,user_054,ex023,completed,5,-4.0,4,0.62,4300
cde5af5a-8708-4ff8-9f0b-b6d375df099f,user_054,ex003,completed,30,-18.9,4,0.62,4300
9d2d1ad8-681d-4357-b989-4457df269128,user_054,ex023,modified,3,-1.5,4,0.62,4300
5f18d7a0-ecec-4157-af4e-7f5e36f07c5d,user_054,ex018,skipped,0,0.0,4,0.62,4300
5f64567a-b488-4603-a578-bdb0f01261c8,user_055,ex001,skipped,0,0.0,8,0.38,1500
02a6f549-e85a-436e-81a1-57fb67b4a14e,user_055,ex004,completed,3,-29.7,8,0.38,1500
430ba2eb-e9c6-424a-88bf-bfe93c90d590,user_055,ex018,completed,15,-19.4,8,0.38,1500
e10a5296-2116-4e23-8147-509d0d583605,user_055,ex017,skipped,0,0.0,8,0.38,1500
c9f81b03-391c-46df-bf6c-23d6c8e0b0e6,user_055,ex019,completed,5,-24.5,8,0.38,1500
f70387c7-6424-40cd-8cf4-579cc594f940,user_055,ex015,completed,5,-13.2,8,0.38,1500
26476501-2a67-45dd-9d83-017c81bcfc2d,user_055,ex021,modified,2,-12.0,8,0.38,1500
f74d4e23-f33e-41fd-af7a-d5db8fd5f27f,user_055,ex018,completed,15,-24.5,8,0.38,1500
20b5f51b-3aa6-440f-ba78-3e6f40895d4d,user_055,ex001,skipped,0,0.0,8,0.38,1500
494a7e1b-2ea7-4924-bc35-21742f87b418,user_055,ex014,completed,5,-13.9,8,0.38,1500
40246c10-0dea-46c7-b421-704aa3753e4e,user_055,ex022,completed,4,-4.4,8,0.38,1500
e106d210-3bae-441c-908a-ffa94cbc871e,user_055,ex018,completed,15,-19.1,8,0.38,1500
76ba4f79-9da3-4ea9-a5b6-88bba156f980,user_055,ex001,completed,3,-22.4,8,0.38,1500
8b64c4cc-5379-4ffb-8f4c-2eae7caf9e95,user_055,ex013,completed,5,-14.8,8,0.38,1500
1027af82-6747-4fc7-8839-0efa86379f03,user_055,ex022,completed,4,-2.8,8,0.38,1500
ec520b67-24a0-49b7-8bec-160130d83b0b,user_055,ex002,completed,10,-19.7,8,0.38,1500
5934008f-3b7f-4b8a-bd4f-bf0a0d0adaed,user_055,ex024,completed,2,-29.1,8,0.38,1500
505d454b-0714-4ff3-bc3f-f9405be0c3c9,user_056,ex026,completed,3,-7.0,7,0.45,2250
e92e1a5c-e216-433c-8623-3ebacafa0a05,user_056,ex023,completed,5,-4.5,7,0.45,2250
70ad9ffd-1284-469a-8e34-6861454a69fc,user_056,ex019,skipped,0,0.0,7,0.45,2250
79a1eb6a-e199-402e-ae28-d8bbd7203ef6,user_056,ex024,completed,2,-20.9,7,0.45,2250
3d8359d5-9d37-4e1b-9328-202ff1a4a340,user_056,ex019,completed,5,-27.0,7,0.45,2250
7e11677f-a587-44c2-a484-96ab3d7ae5ec,user_056,ex006,completed,3,-3.2,7,0.45,2250
40d43b36-66a5-4b19-b488-c86c7d099760,user_056,ex009,completed,5,-26.4,7,0.45,2250
95ef3c7f-fcfb-4972-8a5f-9f7668405fdd,user_056,ex030,completed,2,-10.4,7,0.45,2250
b2b2893b-7d34-4583-94f0-d6e4cd0759cb,user_056,ex009,skipped,0,0.0,7,0.45,2250
2787a910-5dfb-4320-8c62-b6dd982c79f1,user_056,ex026,completed,3,-5.2,7,0.45,2250
d0f71a4c-a5ea-4f5f-8a8a-081bdc8e8022,user_056,ex030,completed,2,-5.2,7,0.45,2250
919d1246-2c97-4283-a5bc-988f7e906a6f,user_056,ex025,modified,2,-7.0,7,0.45,2250
8cdea3d9-33ca-4ad9-889c-5e9d575d94ae,user_056,ex016,completed,5,-3.7,7,0.45,2250
6af0a40f-ebdc-474f-8c60-41698bad08b1,user_056,ex022,completed,4,-0.5,7,0.45,2250
c218b541-39fa-4a08-9977-bc7b2e9a5534,user_056,ex018,completed,15,-29.5,7,0.45,2250
cf07792a-9eca-4c2d-a673-2c0bb63dc374,user_057,ex003,completed,30,-22.6,4,0.74,8600
3d31c368-4af5-4084-9ee5-44b3767c9161,user_057,ex025,completed,5,-6.4,4,0.74,8600
e14701db-6903-4fcb-8b33-0c2476aa0373,user_057,ex005,completed,10,-12.7,4,0.74,8600
b278c977-8b3b-4842-ac38-2963b2ab01f0,user_057,ex005,completed,10,-14.5,4,0.74,8600
2930fa10-e9d5-4fa4-be3e-c418829c147c,user_057,ex003,completed,30,-22.9,4,0.74,8600
0f086fbf-45a1-4a67-9966-6891898e9634,user_057,ex022,completed,4,-4.9,4,0.74,8600
6f0f5800-4dba-4921-ab40-17a16bee6aa1,user_057,ex002,completed,10,-21.1,4,0.74,8600
dec7ef76-e663-405d-9ed0-89c5880373b9,user_057,ex009,completed,5,-20.3,4,0.74,8600
eeeeb13f-bdab-41c7-b826-519eeb58b00b,user_057,ex015,modified,3,-3.2,4,0.74,8600
9903dbd5-d10f-4473-9fa0-a0d40946f631,user_057,ex014,completed,5,-8.7,4,0.74,8600
d0a85682-5cd5-48f4-aa7a-457dcb2c5f3f,user_057,ex009,skipped,0,0.0,4,0.74,8600
fddc5a5a-c8a7-4fe2-8c54-7df2fff54926,user_057,ex015,completed,5,-13.4,4,0.74,8600
a31d55e2-c794-452b-a8f9-f0b649789265,user_057,ex005,completed,10,-13.2,4,0.74,8600
0271fc17-c4c2-438c-ac77-0c19749f771f,user_057,ex016,completed,5,-2.1,4,0.74,8600
aa156317-ec38-4838-920c-5c0fc105f3cd,user_057,ex026,modified,2,-7.1,4,0.74,8600
75ffaa04-f5a8-4286-bbcf-d3fcd1734558,user_057,ex013,modified,2,-3.1,4,0.74,8600
ded74657-1b73-4511-9013-bde222294b35,user_057,ex021,completed,5,-16.1,4,0.74,8600
4d1a4e43-fbed-46e6-8c44-7212ac3f0e6d,user_057,ex008,completed,5,-20.7,4,0.74,8600
1d3e718d-49e5-4a44-9b43-489ccce06f42,user_057,ex020,completed,3,-17.4,4,0.74,8600
398deb38-d17f-465b-9c11-5aafc73eccab,user_057,ex015,completed,5,-13.0,4,0.74,8600
bcdd66b2-0228-49d2-b308-be0d3b37619b,user_058,ex023,skipped,0,0.0,3,0.67,4950
9b648733-786e-46f6-8ccb-7838f0f727fc,user_058,ex024,completed,2,-24.5,3,0.67,4950
37c52892-454b-4ce1-9601-49b3368ec958,user_058,ex012,completed,10,-0.1,3,0.67,4950
40ddd9c6-0d6a-44fd-8835-44c664ef38b1,user_058,ex003,completed,30,-20.3,3,0.67,4950
cc39a1c3-345f-4a38-bfe6-9c5033bd3df0,user_058,ex015,completed,5,-12.5,3,0.67,4950
e97f5501-3637-4247-8b15-f7a4aee6c81a,user_058,ex003,completed,30,-19.3,3,0.67,4950
7f1558b6-308d-412f-b6a5-addf62369700,user_058,ex019,completed,5,-26.5,3,0.67,4950
7a892499-81aa-4e6d-a3f3-f87d5fc6a592,user_058,ex020,completed,3,-26.2,3,0.67,4950
5e2930cc-e97c-423c-9c78-df47c6c43d44,user_058,ex004,completed,3,-28.3,3,0.67,4950
6e1fa83b-a990-48dc-8592-1b8bb41f11e6,user_058,ex012,skipped,0,0.0,3,0.67,4950
19d8bd95-091a-4050-93fe-09a18a4e14b9,user_058,ex006,completed,3,-2.4,3,0.67,4950
21a12383-c5a1-4c28-9610-3a2db1713127,user_058,ex012,completed,10,-3.9,3,0.67,4950
e5f52462-ad7b-4f7a-b17e-6deae88deeb1,user_058,ex006,completed,3,-0.5,3,0.67,4950
16d874cb-5f83-4b02-a9ce-c57c825988df,user_058,ex001,completed,3,-15.4,3,0.67,4950
b758d4df-b115-489a-b431-62991510ae40,user_058,ex030,completed,2,-14.9,3,0.67,4950
97c6e4a2-3378-47a3-bf73-eb3498520347,user_058,ex002,completed,10,-26.6,3,0.67,4950
39dbbac6-8213-4c20-ac60-1a9192941873,user_058,ex007,completed,10,-9.6,3,0.67,4950
498c5dee-1cad-47e9-82ab-2bfc97f26070,user_058,ex007,skipped,0,0.0,3,0.67,4950
44a366a1-71c7-4eeb-bf34-cddbb8172ae6,user_058,ex010,completed,20,-28.6,3,0.67,4950
0fbe53b0-a72a-47ef-b32c-048b9121152e,user_058,ex018,completed,15,-25.5,3,0.67,4950
4e24b67a-f5aa-4aa5-b305-6d8ebf9ed7ec,user_058,ex007,completed,10,-11.3,3,0.67,4950
7f3f52db-c5eb-4188-9e20-691fceac7524,user_058,ex024,completed,2,-21.9,3,0.67,4950
71318ee0-7046-47ce-a1fe-feeb192337ce,user_058,ex002,completed,10,-28.9,3,0.67,4950
758119c3-6012-4b39-8e50-88b30527bca0,user_058,ex011,completed,15,-26.8,3,0.67,4950
53c8b796-e8a4-4a2c-a6c9-3dd647a41b9d,user_058,ex021,completed,5,-18.9,3,0.67,4950
782f0755-3e76-4d03-9ac4-ce934b14deef,user_059,ex017,completed,5,-29.1,8,0.41,1650
e729b2f1-9d9b-47bf-84c2-3ff9745494e6,user_059,ex024,completed,2,-16.1,8,0.41,1650
486fbf05-3781-44a7-a649-e9ecf71da2d8,user_059,ex013,modified,3,-2.6,8,0.41,1650
38fef417-01c5-4a7c-ad75-8da29209a01f,user_059,ex019,completed,5,-22.3,8,0.41,1650
517bdeff-1871-47b9-99ce-ec022ad4b66c,user_059,ex015,skipped,0,0.0,8,0.41,1650
23ddceec-171d-430d-8ea0-1952f432fd86,user_059,ex006,completed,3,-2.3,8,0.41,1650
9ba64023-d69a-4049-acbc-52bc13941e49,user_059,ex005,completed,10,-11.1,8,0.41,1650
db4cb20b-6f61-49a0-8bd1-f246bd4a00e0,user_059,ex012,completed,10,-2.7,8,0.41,1650
9677aa4f-cd84-4417-97b3-0befc1830923,user_059,ex025,completed,5,-6.2,8,0.41,1650
b861d84e-6e1b-42af-ae68-52ba334cc92b,user_059,ex009,completed,5,-22.0,8,0.41,1650
3b717335-6a06-4162-9cdf-e69570d14261,user_059,ex014,modified,3,-6.4,8,0.41,1650
1a2df629-8f8b-418a-91b3-0c1804b0f6e2,user_059,ex023,completed,5,-2.6,8,0.41,1650
f5354ab7-3ff7-4615-b258-1dea5f55fa90,user_059,ex014,completed,5,-12.8,8,0.41,1650
f6b18540-857e-4f15-8bec-021771e9662f,user_059,ex014,completed,5,-13.6,8,0.41,1650
a4edd949-f38b-442d-b832-b500b8a12306,user_059,ex025,completed,5,-6.9,8,0.41,1650
20a5415c-d907-48ea-892f-b171e649cc82,user_059,ex004,skipped,0,0.0,8,0.41,1650
3e32f93b-dd7a-4cb0-b13f-08a2445149ac,user_059,ex022,modified,1,-2.1,8,0.41,1650
a857c933-64e0-4f27-baa7-eca113be186d,user_059,ex026,skipped,0,0.0,8,0.41,1650
36dbc4ce-f0a7-4fe4-9ba0-fdddc73ddfa7,user_059,ex017,completed,5,-18.5,8,0.41,1650
ba825338-0d09-4e3d-abef-d7e1ca20a949,user_060,ex005,completed,10,-11.9,5,0.63,4250
b71e9efd-9ad0-465e-9c04-a0e68a140031,user_060,ex028,completed,5,-16.9,5,0.63,4250
c7bf92af-e535-4297-a2c6-5224a6a47fae,user_060,ex022,completed,4,-0.2,5,0.63,4250
be2ff1ea-4a99-498d-8a95-6dc377c821af,user_060,ex023,completed,5,-4.2,5,0.63,4250
8f7ad519-27c2-4a93-8013-31ca4959d59d,user_060,ex001,completed,3,-21.8,5,0.63,4250
62fdd932-ae4d-494a-959a-dae08c5600b1,user_060,ex025,completed,5,-12.4,5,0.63,4250
de9745a7-ecbe-4e19-a260-c89ad9a41008,user_060,ex029,completed,2,-29.2,5,0.63,4250
9fdf038e-a81e-4d08-afcd-4a20cdb396c0,user_060,ex005,completed,10,-7.7,5,0.63,4250
4e039a78-87a0-4d41-b23a-ad0c1cd3a27d,user_060,ex018,completed,15,-22.4,5,0.63,4250
254ad295-fbb9-46a2-86ef-df61a3a7f228,user_060,ex017,completed,5,-20.3,5,0.63,4250
ef9b7e98-de82-4eb0-a69c-6f764e57007c,user_060,ex024,completed,2,-19.1,5,0.63,4250
d089ae6c-38c3-4bcf-abb2-d0406be222e9,user_060,ex017,skipped,0,0.0,5,0.63,4250
f18f60d5-b1ea-42ff-9279-8333ddfc0042,user_060,ex004,completed,3,-20.1,5,0.63,4250
c6cc96c6-7fef-4a3b-b709-3f9a7ab39bf8,user_060,ex023,completed,5,-4.1,5,0.63,4250
cb2063cc-9b5a-483c-99d0-92c1cf55dfc3,user_060,ex027,completed,3,-20.5,5,0.63,4250
1bd7ae93-0545-4410-a535-6a51130bfa9d,user_060,ex030,skipped,0,0.0,5,0.63,4250
634c5953-0418-449c-9536-463459c4eb61,user_060,ex018,completed,15,-26.1,5,0.63,4250
fded52f5-9c75-4212-9717-709791ac6d20,user_061,ex014,completed,5,-14.1,3,0.71,6800
644fdf19-3997-40a2-972d-844e021340c9,user_061,ex003,skipped,0,0.0,3,0.71,6800
2d841893-0def-40f7-839a-17752910b3df,user_061,ex008,completed,5,-17.6,3,0.71,6800
8a120125-15ff-43ec-8393-ce5972f2974e,user_061,ex024,completed,2,-18.6,3,0.71,6800
6a9e03c2-1805-462f-a184-430ab1795b93,user_061,ex011,completed,15,-16.7,3,0.71,6800
f8206c38-681a-4caa-a9ef-34f791c71c43,user_061,ex008,completed,5,-15.5,3,0.71,6800
81b941dc-cd54-4339-86b5-dfd1150f8fb9,user_061,ex007,completed,10,-12.8,3,0.71,6800
99e0c16f-f3ba-47fc-83c4-49d9207e5d27,user_061,ex006,completed,3,-4.1,3,0.71,6800
e1543bae-065e-4d1a-88fc-30247f98f915,user_061,ex023,completed,5,-2.6,3,0.71,6800
dd7ce742-4521-4789-afd9-4e0786664b82,user_061,ex006,completed,3,-1.2,3,0.71,6800
fd4024ef-d0be-4f17-9e43-512d37897645,user_061,ex026,completed,3,-7.5,3,0.71,6800
532d025f-3e4b-4aaa-8048-5161cfeff9c9,user_061,ex011,modified,9,-13.6,3,0.71,6800
27330e03-40f1-4107-ad94-c781544517a7,user_061,ex021,completed,5,-26.0,3,0.71,6800
81b98204-b280-453f-8db8-4adfb57cabdc,user_061,ex012,modified,5,-1.3,3,0.71,6800
0f6ec56b-33e4-4ff3-976e-c5c344e7c3c5,user_061,ex026,completed,3,-9.4,3,0.71,6800
a0b2d395-98c0-4565-b399-b64a441ae582,user_061,ex011,completed,15,-16.3,3,0.71,6800
f89d2ae6-5631-44e9-bcb0-b66f253bbe07,user_061,ex016,completed,5,-4.3,3,0.71,6800
946f5cff-288c-4d57-8a0d-4a22b7aa706f,user_061,ex008,completed,5,-16.1,3,0.71,6800
7c0d808c-522d-480d-afa6-d7525174e12e,user_061,ex021,modified,2,-11.9,3,0.71,6800
d4407128-7a4a-4e75-98ad-fb85df07f36e,user_062,ex016,completed,5,-4.5,9,0.39,1800
923321b5-6761-46b3-9a4e-663b2025781b,user_062,ex016,completed,5,-2.0,9,0.39,1800
51f400bb-d146-4efa-a018-69e32764e542,user_062,ex030,completed,2,-6.6,9,0.39,1800
27330b49-1d1f-4911-ac8a-90ca7b9f0d8d,user_062,ex013,completed,5,-5.2,9,0.39,1800
461ef186-1a3e-4389-93f8-557e149423b3,user_062,ex012,completed,10,-1.7,9,0.39,1800
2d716fe2-2890-4ca4-830a-98ec69c3ffd4,user_062,ex012,completed,10,-2.9,9,0.39,1800
1d4ea9bc-bb6b-44ac-b613-2e464e1073ff,user_062,ex009,skipped,0,0.0,9,0.39,1800
dfa3850f-7775-4ff4-b040-217d48840c3f,user_062,ex019,skipped,0,0.0,9,0.39,1800
5582cd7d-2175-4d64-9d0c-66e5803dbf5b,user_062,ex012,completed,10,-0.6,9,0.39,1800
bcc84331-6020-4d2c-858c-6debf1bce501,user_062,ex024,modified,1,-8.8,9,0.39,1800
3834ecfc-fd26-4204-8089-d7a38014a750,user_062,ex019,completed,5,-17.3,9,0.39,1800
1cf29eb5-b093-4b90-9ddc-edefc87501f7,user_062,ex004,completed,3,-18.7,9,0.39,1800
9014728b-5997-481f-907d-3a2c7a4a484e,user_062,ex002,completed,10,-28.3,9,0.39,1800
f4562152-e465-450c-8bed-aa8d17102109,user_062,ex009,completed,5,-24.1,9,0.39,1800
92acc79e-dc86-463e-a76d-4a248613b678,user_062,ex001,completed,3,-29.1,9,0.39,1800
63a3ce96-0a0a-4903-859f-9e9a300fed4d,user_062,ex019,modified,3,-11.0,9,0.39,1800
3e7a5cbc-aa01-4017-ac6a-5fe4ae21f428,user_062,ex009,completed,5,-18.4,9,0.39,1800
7d77d998-a660-466b-8afb-787321f28237,user_062,ex026,modified,1,-6.4,9,0.39,1800
0f366930-eed5-4433-8a18-bfba60752c10,user_062,ex018,completed,15,-23.9,9,0.39,1800
0fe43d33-b330-46be-9b76-a32cb9a3553b,user_062,ex018,completed,15,-15.9,9,0.39,1800
eb42e1a2-b8c4-4333-a451-f781236bcfb8,user_062,ex020,completed,3,-22.8,9,0.39,1800
747a6e0e-53d1-4a30-97b1-9515f8191984,user_062,ex020,completed,3,-21.0,9,0.39,1800
03694f06-fa3d-4030-baee-86a8d1db684b,user_062,ex004,completed,3,-22.6,9,0.39,1800
61a94bb7-34cb-4c33-be5e-b1649bff812f,user_062,ex015,completed,5,-13.6,9,0.39,1800
5961c0a1-0031-4767-a23c-722706f47f40,user_062,ex026,completed,3,-9.8,9,0.39,1800
a7fe8721-ba1c-4fd0-ab7e-45640fc6f9cd,user_063,ex005,completed,10,-5.9,2,0.69,5300
11325562-d392-46f8-9ba3-fee21391bfae,user_063,ex024,completed,2,-23.2,2,0.69,5300
a8ef457d-bea9-4990-b5c1-8edb171f1ff4,user_063,ex020,completed,3,-29.9,2,0.69,5300
ab0b6214-3c2a-415c-b683-a306b1646691,user_063,ex019,completed,5,-17.4,2,0.69,5300
0fad7d3d-9cee-4387-aec5-b302950b0149,user_063,ex004,completed,3,-26.0,2,0.69,5300
9d97aa6d-7942-4a18-b817-400d0e6298be,user_063,ex006,modified,2,-1.8,2,0.69,5300
ca912fa6-f706-420d-91cd-974d91606490,user_063,ex027,completed,3,-27.1,2,0.69,5300
01a17509-7ec8-4578-8870-aaf1e025f5c9,user_063,ex007,completed,10,-7.9,2,0.69,5300
c553ad28-b5a6-4607-968b-6108f1500127,user_063,ex027,modified,1,-13.8,2,0.69,5300
ffaf5785-2724-41fe-8708-542a0df4035c,user_063,ex022,completed,4,-4.3,2,0.69,5300
2a6d5673-1c5c-4f57-a763-bf1a61638d19,user_063,ex028,skipped,0,0.0,2,0.69,5300
bfa7d339-94fc-49d6-9385-b837fca53616,user_063,ex009,modified,3,-8.7,2,0.69,5300
c70a7450-fc37-4176-be1a-392693d9a160,user_063,ex007,completed,10,-6.7,2,0.69,5300
d3df9673-ed2a-4dc6-91d0-77902e62f62b,user_063,ex028,modified,2,-9.5,2,0.69,5300
815245a3-0a2e-4b49-a3ce-a9adec77c329,user_063,ex023,completed,5,-4.7,2,0.69,5300
2dd365b8-8282-4348-9bea-8424601fea2f,user_063,ex008,completed,5,-24.2,2,0.69,5300
3caacdd0-0bb4-4387-9f3d-504798739bfd,user_063,ex009,completed,5,-18.1,2,0.69,5300
cdc82898-9f0b-41bd-93ce-0695140e4764,user_063,ex001,completed,3,-19.0,2,0.69,5300
5af57c47-4f5e-47b7-bdcd-7bd7bcbfb7bf,user_063,ex007,completed,10,-7.3,2,0.69,5300
9597e10d-3c44-4385-8fca-fcb095db7d65,user_064,ex002,modified,5,-8.9,4,0.58,4700
79e3e292-af2e-4710-aaf6-b94d231f0979,user_064,ex018,completed,15,-18.9,4,0.58,4700
336cc41c-584e-47ee-b955-72f116a96552,user_064,ex014,completed,5,-12.2,4,0.58,4700
90717635-cab7-463b-b2aa-935a254ab0f7,user_064,ex013,completed,5,-12.8,4,0.58,4700
56dfe5d4-8414-440c-a6dd-fc77cc5de4bb,user_064,ex007,modified,7,-4.6,4,0.58,4700
6a4f6b00-db4d-4440-b2b8-4489104f8323,user_064,ex023,completed,5,-1.5,4,0.58,4700
72033d4c-6096-49b4-8540-fdd09b15e015,user_064,ex016,completed,5,-3.0,4,0.58,4700
0c020225-1b40-4e07-bd3f-5488ae23827b,user_064,ex021,modified,2,-13.2,4,0.58,4700
590bcd08-ce8f-4ac0-a8de-98802c303f35,user_064,ex017,modified,2,-13.3,4,0.58,4700
8f478e78-9bf2-408a-bd52-7266191663f8,user_064,ex026,completed,3,-9.7,4,0.58,4700
069f529e-1d1e-4c4d-989a-7a355f5a5ce8,user_064,ex011,skipped,0,0.0,4,0.58,4700
f85e4d88-256e-4187-9d61-58b9d094f08f,user_064,ex013,completed,5,-8.6,4,0.58,4700
96aaa4c3-a62e-4177-a426-753acbd53493,user_064,ex013,skipped,0,0.0,4,0.58,4700
c282a89a-8a11-491a-92dd-68b3953d302b,user_064,ex023,completed,5,-2.5,4,0.58,4700
c2ff78ee-c580-49e8-bcd4-94422cca714a,user_064,ex019,completed,5,-20.6,4,0.58,4700
c0ea7da8-3726-4795-94ed-ed41673dd69b,user_064,ex026,skipped,0,0.0,4,0.58,4700
e3957ea9-594f-4d85-a29b-c7c4d7ee9efc,user_064,ex009,completed,5,-28.9,4,0.58,4700
f8de779c-cdc6-4282-8871-941f9a94c97d,user_064,ex026,completed,3,-10.5,4,0.58,4700
6d6a4472-f427-4fc1-b0a3-33095ed592c1,user_064,ex025,skipped,0,0.0,4,0.58,4700
c110644b-493f-4826-850d-a4ad5a9ff292,user_064,ex014,completed,5,-13.6,4,0.58,4700
4998737e-930a-47a2-be74-3d966fd030e0,user_064,ex029,completed,2,-17.1,4,0.58,4700
fa7957e0-eea3-4f35-b352-17e5c23577cf,user_064,ex015,completed,5,-10.6,4,0.58,4700
e0266adc-2a32-40f1-a16d-c119093c110f,user_065,ex021,completed,5,-28.2,3,0.75,8900
330776e2-476d-4002-91b1-c0df7c5b0e2c,user_065,ex024,completed,2,-17.3,3,0.75,8900
917c5e83-28f7-43ae-8d95-47611767baca,user_065,ex007,modified,5,-6.4,3,0.75,8900
12f84ee0-5b43-4680-9e24-6c9795c613a6,user_065,ex027,modified,1,-9.0,3,0.75,8900
29bf6092-cf26-4276-905c-3445e4840f46,user_065,ex026,completed,3,-10.5,3,0.75,8900
f7c7a159-cc08-42b6-a405-593d7c88651d,user_065,ex017,completed,5,-23.2,3,0.75,8900
e73ae445-680a-477d-9721-083137f09995,user_065,ex014,completed,5,-6.3,3,0.75,8900
c7df0119-a5b4-4b1e-8962-4a5fb6ac0651,user_065,ex003,completed,30,-26.5,3,0.75,8900
217d8a25-e2d9-4858-a6b9-b392827f28d8,user_065,ex017,completed,5,-18.4,3,0.75,8900
de75ae20-bb03-4968-8883-c5227c7928c7,user_065,ex028,skipped,0,0.0,3,0.75,8900
622cb304-48fb-44c3-a705-dd1abbc11b66,user_065,ex025,completed,5,-10.9,3,0.75,8900
d98840ca-1568-4838-a276-2ce3f088b170,user_065,ex013,completed,5,-7.7,3,0.75,8900
70ea530e-c1f4-4d44-b7e6-b227bf88622a,user_065,ex028,skipped,0,0.0,3,0.75,8900
b0611c62-1b5b-493a-b503-8469fd9b6f29,user_065,ex013,completed,5,-9.3,3,0.75,8900
06e18fcf-f39e-4aca-a943-a69750a9b59d,user_065,ex023,modified,3,-1.2,3,0.75,8900
3557c70d-de9a-403a-897a-26ffde03c5ec,user_065,ex026,completed,3,-6.9,3,0.75,8900
778d26aa-c3b0-40ba-9f86-3f835a27f8dd,user_065,ex007,completed,10,-7.6,3,0.75,8900
db06cc23-f2c5-46cb-b1a0-f44be7d45b51,user_065,ex006,completed,3,-2.9,3,0.75,8900
9d0550fa-6287-493f-b7fe-77f116b92c0d,user_065,ex006,completed,3,-3.1,3,0.75,8900
11eaabcc-6963-41a7-ba36-303959008472,user_065,ex021,skipped,0,0.0,3,0.75,8900
55640c86-4da0-4252-9180-c64b78185136,user_066,ex026,completed,3,-14.9,1,0.79,9200
33a55aaf-c329-4434-99e9-f62db133c257,user_066,ex029,modified,1,-12.3,1,0.79,9200
